,message,Category,label
17696,get me help to disable atm card active keys,Banking_Cancel_Card,1
17697,what are the processes to get cost inquiry for my visa card,Banking_Fee_Inquiry,10
17698,please can you help me to achieve requisition for card,Banking_Card_Request,2
17699,assist me to obtain my visa card status,Banking_Get_Card_Status,19
17700,help me to get my card cvv adjusted,Banking_Change_Credential_Info,5
17701,assist to Replace visa card activation keys,Banking_Replace_Card,24
17702,can you please get me my expiry month transited,Banking_Change_Credential_Info,5
17703,can you display my credit card status,Banking_Get_Card_Status,19
17704,assist to prepare my a/c 2 activities,Banking_View_Activity,27
17705,help me to obtain balance of account no,Banking_Get_Account_Balance,12
17706,please get me gender modulated,Banking_Change_Credential_Info,5
17707,assist to get whether my account is active,Banking_Get_Acc_Status,11
17708,please assist to come with me my master card balance,Banking_Get_Account_Balance,12
17709,can you help me to give me my till month,Banking_Get_Secure_Info,22
17710,assist me to Change my atm card pass num,Banking_Replace_Card,24
17711,assist to come with whether or not account is disabled,Banking_Get_Acc_Status,11
17712,can you please provide my card request status,Banking_Get_Card_Request_Status,18
17713,please can you help me to bear a solicitation for card,Banking_Card_Request,2
17714,atm card appeal,Banking_Card_Request,2
17715,please assist me to give my acc details,Banking_Get_Account_Details,13
17716,please see through and tell me whether its is off,Banking_Get_Acc_Status,11
17717,please assist to surrogate my user name,Banking_Change_Username,8
17718,catch my expiry year,Banking_Get_Secure_Info,22
17719,help me to overcome with whether account is running,Banking_Get_Acc_Status,11
17720,assist me to obtain me card request status,Banking_Get_Card_Request_Status,18
17721,please can you help me to come with me card desire status,Banking_Get_Card_Request_Status,18
17722,can you provide my a card inquiry status,Banking_Get_Card_Request_Status,18
17723,can you modify card cvv,Banking_Change_Credential_Info,5
17724,overcome card details,Banking_Get_Card_Details,16
17725,please provide my balance of account number,Banking_Get_Account_Balance,12
17726,can you please adjust my acc_no,Banking_Change_Credential_Info,5
17727,can you please find my a/c 3 activity summary,Banking_View_Activity,27
17728,Where to search 3 recent activity for a/c?,Banking_View_Activity,27
17729,please help me to show my master card close,Banking_Cancel_Card,1
17730,can you please get my username refined,Banking_Change_Username,8
17731,assist to obtain me my till_month,Banking_Get_Secure_Info,22
17732,assist to overcome with whether my account is open,Banking_Get_Acc_Status,11
17733,please assist me to re-enabling my bank card pin num,Banking_Activate_Card,0
17734,catch me addres,Banking_Get_Address,15
17735,can you come with pass-code,Banking_Get_Secure_Info,22
17736,please assist me to refinement card number,Banking_Change_Credential_Info,5
17737,can you obtain my acc_no balance,Banking_Get_Account_Balance,12
17738,please assist to provide me visa card change,Banking_Replace_Card,24
17739,I want to send a transferring is it secure and convenient,Banking_Transfer_Money,26
17740,please assist me to come with my username,Banking_Get_Username,23
17741,assist to give rise to invitation for card,Banking_Card_Request,2
17742,help me to provide me my debit cardno,Banking_Get_Card_Number,17
17743,can you help me to obtain me address,Banking_Get_Address,15
17744,please initiate a offer for card,Banking_Card_Request,2
17745,Replace my visa card activation keys,Banking_Replace_Card,24
17746,please help me to get cost my debit card,Banking_Fee_Inquiry,10
17747,please give a card call status,Banking_Get_Card_Request_Status,18
17748,turning on my atm card,Banking_Activate_Card,0
17749,please assist to provide master card mend,Banking_Replace_Card,24
17750,can you help me to surrogate me pass-code,Banking_Change_Passcode,6
17751,can you help me to obtain me card cvv,Banking_Get_Secure_Info,22
17752,assist to display whether account is turn off,Banking_Get_Acc_Status,11
17753,I have loss my card and I want to deactivate it,Banking_Report_Missing_Card,25
17754,assist me to come with me my acc_no bal,Banking_Get_Account_Balance,12
17755,can you please get me my username modified,Banking_Change_Username,8
17756,4 check activities,Banking_View_Activity,27
17757,please assist me to get my bank card no,Banking_Get_Card_Number,17
17758,can you provide my card disabled,Banking_Cancel_Card,1
17759,can you help me to catch whether or not my account is 1,Banking_Get_Acc_Status,11
17760,Cya later,General_Ending,33
17761,assist to find me my card status,Banking_Get_Card_Status,19
17762,can you help me to get card oust,Banking_Replace_Card,24
17763,please display me my card inquiry status,Banking_Get_Card_Request_Status,18
17764,engender recourse for card,Banking_Card_Request,2
17765,please assist me to search me my a card offer status,Banking_Get_Card_Request_Status,18
17766,what are the procedures for close master card passcode,Banking_Cancel_Card,1
17767,can you get me my card no changed,Banking_Change_Credential_Info,5
17768,cost inquiry for master card,Banking_Fee_Inquiry,10
17769,please assist me to catch visa card status,Banking_Get_Card_Status,19
17770,turn over fingerprint,Bot_Desc,32
17771,can i cancelled visa card passcode,Banking_Cancel_Card,1
17772,can you help me to get permenant address changed,Banking_Change_Credential_Info,5
17773,what are the processes to get charges inquiry for my credit card,Banking_Fee_Inquiry,10
17774,Where to overcome 1 recent activity for accounts?,Banking_View_Activity,27
17775,please get me my till_year turned,Banking_Change_Credential_Info,5
17776,can you please see through and tell me whether its is revoked,Banking_Get_Acc_Status,11
17777,Where to show 3 activity summary for my a/c?,Banking_View_Activity,27
17778,assist to get whether or not account is initiated,Banking_Get_Acc_Status,11
17779,what are the procedures to get fees inquiry for my bank card,Banking_Fee_Inquiry,10
17780,I want someone to help me show 4 my accounts activity summary and summary for every activity of my account,Banking_View_Activity,27
17781,How can i be obtained Account details?,Banking_Get_Account_Details,13
17782,please show my atm card status,Banking_Get_Card_Status,19
17783,Where to come with any activity history for a/c?,Banking_View_Activity,27
17784,I have loss my master card and I want to deactivate it,Banking_Report_Missing_Card,25
17785,catch me Account number,Banking_Get_Account_Number,14
17786,help me to Change my debit card atm password,Banking_Replace_Card,24
17787,assist me to find me my credit card status,Banking_Get_Card_Status,19
17788,can you help me to correct email,Banking_Change_Credential_Info,5
17789,get me help to activate card pin num,Banking_Activate_Card,0
17790,please assist me to get me postal address,Banking_Get_Address,15
17791,help me to come with me my master card status,Banking_Get_Card_Status,19
17792,help me to prepare me debit cardno,Banking_Get_Card_Number,17
17793,assist me to search whether my account is disabled,Banking_Get_Acc_Status,11
17794,please help me to display my visa card recover,Banking_Replace_Card,24
17795,assist to transfer my funds,Banking_Transfer_Money,26
17796,can you obtain card inquiry status,Banking_Get_Card_Request_Status,18
17797,How do I access checking account activity information?,Banking_View_Activity,27
17798,How can i be get a call for card generated?,Banking_Card_Request,2
17799,can i close master card,Banking_Cancel_Card,1
17800,please assist me to show me my Account details,Banking_Get_Account_Details,13
17801,please assist to display registered mail id,Banking_Get_Email,21
17802,please assist to prepare me bank card turned on,Banking_Activate_Card,0
17803,please assist to cause a recourse for card,Banking_Card_Request,2
17804,please help me to adjust me pass_word,Banking_Change_Password,7
17805,help me to check my bank card change,Banking_Replace_Card,24
17806,revoking my card pin number,Banking_Cancel_Card,1
17807,can you overcome me my till_month,Banking_Get_Secure_Info,22
17808,please provide my card requisition status,Banking_Get_Card_Request_Status,18
17809,assist to find whether my account is setoff,Banking_Get_Acc_Status,11
17810,achieve a bank card recourse,Banking_Card_Request,2
17811,refinement mobile num,Banking_Change_Contact,4
17812,please assist me to find me my atm card fees inquiry,Banking_Fee_Inquiry,10
17813,assist me to provide acc_num,Banking_Get_Account_Number,14
17814,help me to get charges inquiry about card,Banking_Fee_Inquiry,10
17815,help me to catch my pass-code,Banking_Get_Secure_Info,22
17816,what are the procedure for Change my card,Banking_Replace_Card,24
17817,overcome expiry month,Banking_Get_Secure_Info,22
17818,help me to get password changed,Banking_Change_Password,7
17819,please can you help me to provide me a card offer status,Banking_Get_Card_Request_Status,18
17820,convey me brief of you,Bot_Desc,32
17821,assist me to give my mobile,Banking_Get_Contact,20
17822,display me my till_month,Banking_Get_Secure_Info,22
17823,can you help me to search me my debit card balance,Banking_Get_Account_Balance,12
17824,convey your brief,Bot_Desc,32
17825,can you prepare me my credit card reconstitute,Banking_Replace_Card,24
17826,please assist to provide me my master card status,Banking_Get_Card_Status,19
17827,can you please help me to get my mobile number corrected,Banking_Change_Contact,4
17828,assist to find me my acc_num,Banking_Get_Account_Number,14
17829,can you help me to prepare me account details,Banking_Get_Account_Details,13
